"epoch","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy","part","step","time"
1.0,0.5935828877005348,0.6558817004247226,0.6412831959706959,14346.444390247985,0.5909509555606723,0.5499092558983666,"val",773.0,"2022-08-08 18:15:53.236406"
1.0,0.5775401069518716,0.6472126492938479,0.6319539835164834,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",774.0,"2022-08-08 18:15:53.364979"
1.0,0.5828877005347594,0.6485898577113407,0.6283768315018314,15129.941618488347,0.5775602409638554,0.5172413793103449,"val",775.0,"2022-08-08 18:15:53.492707"
1.0,0.5882352941176471,0.657049910688676,0.6364468864468862,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",776.0,"2022-08-08 18:15:53.766840"
1.0,0.5989304812834224,0.6584283535067663,0.6422847985347985,14146.659143172448,0.5966698300405487,0.558983666061706,"val",777.0,"2022-08-08 18:15:54.040050"
1.0,0.5989304812834224,0.6489758374990152,0.6345009157509157,14905.95572405776,0.5933014354066986,0.52994555353902,"val",778.0,"2022-08-08 18:15:54.260519"
1.0,0.5935828877005348,0.6462906059552295,0.6307234432234432,14533.980453802069,0.5901960784313726,0.542649727767695,"val",779.0,"2022-08-08 18:15:54.464359"
1.0,0.5828877005347594,0.6013161225429108,0.6241987179487181,13493.191309976979,0.5827803203661327,0.5825771324863884,"val",780.0,"2022-08-08 18:15:54.503822"
1.0,0.5935828877005348,0.6463525986030337,0.6442307692307693,13449.472530463676,0.5932921245421245,0.5862068965517241,"val",781.0,"2022-08-08 18:15:54.542923"
1.0,0.5721925133689839,0.6146007750679972,0.6259157509157508,13707.095053292487,0.5720823798627002,0.5716878402903811,"val",782.0,"2022-08-08 18:15:54.577234"
1.0,0.5721925133689839,0.6054678027544278,0.6094894688644688,13062.462752674775,0.5718864468864469,0.6007259528130672,"val",783.0,"2022-08-08 18:15:54.612280"
1.0,0.5561497326203209,0.6164841389455196,0.6213942307692308,13779.179425172406,0.5561497326203209,0.5662431941923775,"val",784.0,"2022-08-08 18:15:54.663547"
1.0,0.5721925133689839,0.5999719345027223,0.6038804945054945,14227.32758735735,0.5711992662233433,0.5499092558983666,"val",785.0,"2022-08-08 18:15:54.714064"
1.0,0.5989304812834224,0.6317342391912296,0.6331845238095238,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",786.0,"2022-08-08 18:15:54.759505"
1.0,0.6042780748663101,0.6273786549838773,0.6366185897435896,14320.07671048656,0.6009803921568627,0.5535390199637024,"val",787.0,"2022-08-08 18:15:54.804025"
1.0,0.5828877005347594,0.6174302228563657,0.6161858974358975,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",788.0,"2022-08-08 18:15:54.866297"
1.0,0.5882352941176471,0.6318867851311327,0.6201923076923077,13470.91191890013,0.5880468057105255,0.5843920145190563,"val",789.0,"2022-08-08 18:15:54.928522"
1.0,0.5775401069518716,0.6220136680916968,0.6206501831501832,14031.703862175109,0.5767655063744449,0.558983666061706,"val",790.0,"2022-08-08 18:15:54.982408"
1.0,0.5935828877005348,0.6274066155482094,0.6246852106227108,13979.067003619972,0.5921717171717171,0.5644283121597096,"val",791.0,"2022-08-08 18:15:55.036941"
1.0,0.6096256684491979,0.6554815508486476,0.6449748168498167,13568.077130298469,0.6085061229172044,0.5843920145190563,"val",792.0,"2022-08-08 18:15:55.164495"
1.0,0.5401069518716578,0.6277421555649942,0.6143543956043955,14869.038817303874,0.539039211190094,0.5172413793103449,"val",793.0,"2022-08-08 18:15:55.293946"
1.0,0.5775401069518716,0.637607725575499,0.6262591575091576,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",794.0,"2022-08-08 18:15:55.404106"
1.0,0.5882352941176471,0.6382197902643478,0.6291781135531136,14360.562886487956,0.58591435884163,0.5480943738656987,"val",795.0,"2022-08-08 18:15:55.515417"
1.0,0.5882352941176471,0.6469496769235056,0.622596153846154,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",796.0,"2022-08-08 18:15:55.756743"
1.0,0.5989304812834224,0.6330778319284887,0.624599358974359,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",797.0,"2022-08-08 18:15:55.995284"
1.0,0.5828877005347594,0.6469675970175122,0.6248282967032965,14192.97074693548,0.5814393939393939,0.5535390199637024,"val",798.0,"2022-08-08 18:15:56.202273"
1.0,0.5935828877005348,0.645960670125064,0.6238553113553114,14346.444390247985,0.5909509555606723,0.5499092558983666,"val",799.0,"2022-08-08 18:15:56.409262"
1.0,0.5828877005347594,0.6540820187645462,0.646062271062271,13663.376273779184,0.5825892857142857,0.5753176043557169,"val",800.0,"2022-08-08 18:15:56.449998"
1.0,0.5721925133689839,0.6469927956741037,0.6363324175824175,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",801.0,"2022-08-08 18:15:56.488745"
1.0,0.5828877005347594,0.6203410124782891,0.6199061355311355,13493.191309976979,0.5827803203661327,0.5825771324863884,"val",802.0,"2022-08-08 18:15:56.524424"
1.0,0.5721925133689839,0.6238557838967005,0.6208791208791207,13707.095053292487,0.5720823798627002,0.5716878402903811,"val",803.0,"2022-08-08 18:15:56.560248"
1.0,0.5721925133689839,0.654221158774978,0.6336710164835164,14961.787940433085,0.5686274509803921,0.5208711433756806,"val",804.0,"2022-08-08 18:15:56.612677"
1.0,0.6096256684491979,0.6469406484422102,0.6474645146520146,13568.077130298469,0.6085061229172044,0.5843920145190563,"val",805.0,"2022-08-08 18:15:56.664029"
1.0,0.5775401069518716,0.6257085528589252,0.6221955128205128,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",806.0,"2022-08-08 18:15:56.710045"
1.0,0.6203208556149733,0.6368781642688894,0.6460908882783882,13176.088888913077,0.6196246956023492,0.6025408348457351,"val",807.0,"2022-08-08 18:15:56.754565"
1.0,0.5828877005347594,0.6380523959144958,0.6281192765567766,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",808.0,"2022-08-08 18:15:56.818134"
1.0,0.5828877005347594,0.6352919421660519,0.6233402014652014,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",809.0,"2022-08-08 18:15:56.880616"
1.0,0.5828877005347594,0.6415783594350049,0.6366472069597069,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",810.0,"2022-08-08 18:15:56.935772"
1.0,0.5989304812834224,0.6209104596367034,0.615355998168498,14146.659143172448,0.5966698300405487,0.558983666061706,"val",811.0,"2022-08-08 18:15:56.991791"
1.0,0.5775401069518716,0.6358470792934385,0.6235119047619047,14760.76243388067,0.574424567165039,0.52994555353902,"val",812.0,"2022-08-08 18:15:57.119312"
1.0,0.5935828877005348,0.662173534328373,0.645804716117216,13979.067003619972,0.5921717171717171,0.5644283121597096,"val",813.0,"2022-08-08 18:15:57.248358"
1.0,0.5989304812834224,0.6615201392906225,0.6431719322344321,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",814.0,"2022-08-08 18:15:57.358735"
1.0,0.5721925133689839,0.6404246039796119,0.6211652930402931,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",815.0,"2022-08-08 18:15:57.470131"
1.0,0.5935828877005348,0.6438224698606101,0.6244848901098901,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",816.0,"2022-08-08 18:15:57.710525"
1.0,0.5935828877005348,0.6523114311536283,0.6316391941391941,14723.891062781162,0.5893435043920481,0.5353901996370236,"val",817.0,"2022-08-08 18:15:57.949853"
1.0,0.5882352941176471,0.6383740122048682,0.6250572344322343,14360.562886487956,0.58591435884163,0.5480943738656987,"val",818.0,"2022-08-08 18:15:58.157586"
1.0,0.5775401069518716,0.6384333893834575,0.6246565934065932,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",819.0,"2022-08-08 18:15:58.364165"
1.0,0.5401069518716578,0.6329191462544086,0.6244562728937726,14869.038817303874,0.539039211190094,0.5172413793103449,"val",820.0,"2022-08-08 18:15:58.406025"
1.0,0.5775401069518716,0.6600475931874761,0.6409684065934066,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",821.0,"2022-08-08 18:15:58.447103"
1.0,0.5775401069518716,0.6434698409481958,0.6361893315018314,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",822.0,"2022-08-08 18:15:58.483952"
1.0,0.5721925133689839,0.6458991041340265,0.6288060897435896,15151.698549412178,0.5677300046232086,0.5136116152450091,"val",823.0,"2022-08-08 18:15:58.521002"
1.0,0.5989304812834224,0.6589927319265755,0.651098901098901,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",824.0,"2022-08-08 18:15:58.573481"
1.0,0.6096256684491979,0.6600196843491397,0.6668956043956042,14307.792054654234,0.6059748881512483,0.5553539019963702,"val",825.0,"2022-08-08 18:15:58.627131"
1.0,0.6096256684491979,0.6415702654466315,0.6351304945054945,14119.051203934147,0.6067467519373145,0.5626134301270418,"val",826.0,"2022-08-08 18:15:58.674477"
1.0,0.5454545454545454,0.6349608053703537,0.6210508241758241,15216.177859749987,0.5428924740459552,0.5045372050816697,"val",827.0,"2022-08-08 18:15:58.722629"
1.0,0.5882352941176471,0.6686162923877907,0.6636904761904762,15119.859467373268,0.5824561403508772,0.5190562613430127,"val",828.0,"2022-08-08 18:15:58.785403"
1.0,0.5721925133689839,0.6581689954056522,0.6497825091575091,15343.845361803855,0.566728452270621,0.5063520871143375,"val",829.0,"2022-08-08 18:15:58.848195"
1.0,0.5721925133689839,0.6407786188143311,0.6279761904761905,14406.874490250988,0.5707070707070707,0.542649727767695,"val",830.0,"2022-08-08 18:15:58.903749"
1.0,0.6096256684491979,0.6656137747907145,0.6571085164835166,13749.048305281665,0.6080114860014357,0.5771324863883848,"val",831.0,"2022-08-08 18:15:58.959539"
1.0,0.5775401069518716,0.6426391898448165,0.6268028846153846,15140.549066335752,0.5726517978535682,0.515426497277677,"val",832.0,"2022-08-08 18:15:59.086763"
1.0,0.5721925133689839,0.640609260964393,0.6255723443223442,14774.251876879,0.5694220584849182,0.5281306715063521,"val",833.0,"2022-08-08 18:15:59.214977"
1.0,0.5828877005347594,0.6532133810892529,0.6324404761904762,14375.328504677924,0.5808620689655173,0.5462794918330308,"val",834.0,"2022-08-08 18:15:59.326158"
1.0,0.5561497326203209,0.6568904144014049,0.627661401098901,15377.310771231774,0.5519988454322413,0.5009074410163339,"val",835.0,"2022-08-08 18:15:59.437967"
1.0,0.5775401069518716,0.6509763573680346,0.6355311355311354,15140.549066335752,0.5726517978535682,0.515426497277677,"val",836.0,"2022-08-08 18:15:59.677206"
1.0,0.6042780748663101,0.6580847454494345,0.6347298534798533,14509.987319465654,0.6001502542764678,0.5462794918330308,"val",837.0,"2022-08-08 18:15:59.927353"
1.0,0.5882352941176471,0.6497462128214331,0.6312957875457874,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",838.0,"2022-08-08 18:16:00.162730"
1.0,0.5614973262032086,0.6506464950500817,0.6333276098901097,15365.602292727686,0.5569232547387887,0.5027223230490018,"val",839.0,"2022-08-08 18:16:00.387402"
1.0,0.6042780748663101,0.6457582436712661,0.6520146520146519,13947.521018046908,0.6023563218390804,0.5680580762250453,"val",840.0,"2022-08-08 18:16:00.426275"
1.0,0.5721925133689839,0.6198912018462286,0.624599358974359,13377.218631496524,0.5721802791123314,0.5862068965517241,"val",841.0,"2022-08-08 18:16:00.465415"
1.0,0.5668449197860963,0.5997305644644906,0.6206501831501832,13565.275681856898,0.5668449197860963,0.5771324863883848,"val",842.0,"2022-08-08 18:16:00.499736"
1.0,0.5989304812834224,0.6194852087694247,0.6418841575091574,12302.40222467102,0.5981951009883971,0.6388384754990926,"val",843.0,"2022-08-08 18:16:00.535134"
1.0,0.6203208556149733,0.6443267438608828,0.6431433150183152,13354.17338698296,0.6192319825633084,0.5952813067150635,"val",844.0,"2022-08-08 18:16:00.585780"
1.0,0.5614973262032086,0.6257520177498608,0.6221382783882783,13920.998796607995,0.5613844393592677,0.5607985480943739,"val",845.0,"2022-08-08 18:16:00.636894"
1.0,0.5721925133689839,0.6133906824444146,0.6181891025641025,14050.744070249299,0.5715922107674685,0.5571687840290381,"val",846.0,"2022-08-08 18:16:00.681722"
1.0,0.5775401069518716,0.6406360738192645,0.6255723443223442,14390.759535228188,0.5757932519741564,0.5444646098003629,"val",847.0,"2022-08-08 18:16:00.725963"
1.0,0.6096256684491979,0.6305355198789993,0.6373912545787546,13749.048305281665,0.6080114860014357,0.5771324863883848,"val",848.0,"2022-08-08 18:16:00.787146"
1.0,0.5721925133689839,0.6207150698676702,0.6157852564102563,13877.280017094692,0.5718864468864469,0.5644283121597096,"val",849.0,"2022-08-08 18:16:00.849949"
1.0,0.5508021390374331,0.6133383529012344,0.6134958791208791,14834.681976882004,0.5492424242424243,0.5208711433756806,"val",850.0,"2022-08-08 18:16:00.904329"
1.0,0.5614973262032086,0.5976133292228109,0.5986721611721612,14620.778233566496,0.5599747474747474,0.5317604355716878,"val",851.0,"2022-08-08 18:16:00.959506"
1.0,0.5721925133689839,0.6392242328537392,0.6167582417582418,14406.874490250988,0.5707070707070707,0.542649727767695,"val",852.0,"2022-08-08 18:16:01.087353"
1.0,0.5721925133689839,0.6395349706400146,0.6308951465201464,14406.874490250988,0.5707070707070707,0.542649727767695,"val",853.0,"2022-08-08 18:16:01.215805"
1.0,0.5775401069518716,0.6305548666454024,0.6184180402930401,14031.703862175109,0.5767655063744449,0.558983666061706,"val",854.0,"2022-08-08 18:16:01.327704"
1.0,0.5935828877005348,0.6528593354524078,0.6330128205128205,14346.444390247985,0.5909509555606723,0.5499092558983666,"val",855.0,"2022-08-08 18:16:01.439908"
1.0,0.5614973262032086,0.6312544578515776,0.6181318681318679,14803.13599130894,0.559367816091954,0.5245009074410163,"val",856.0,"2022-08-08 18:16:01.681911"
1.0,0.5828877005347594,0.635127930896914,0.6229395604395607,14747.884197117577,0.5794117647058823,0.5317604355716878,"val",857.0,"2022-08-08 18:16:01.922663"
1.0,0.5828877005347594,0.6328234373716792,0.6184752747252746,14192.97074693548,0.5814393939393939,0.5535390199637024,"val",858.0,"2022-08-08 18:16:02.130403"
1.0,0.5882352941176471,0.642599454988469,0.6208218864468863,13995.884616929485,0.5870544036249965,0.5626134301270418,"val",859.0,"2022-08-08 18:16:02.337914"
1.0,0.5775401069518716,0.6088730385777499,0.6100618131868132,15140.549066335752,0.5726517978535682,0.515426497277677,"val",860.0,"2022-08-08 18:16:02.377888"
1.0,0.5454545454545454,0.6009715997010132,0.6070283882783885,14326.526892162163,0.5452464738362945,0.5408348457350273,"val",861.0,"2022-08-08 18:16:02.416811"
1.0,0.5882352941176471,0.6438002481254637,0.6522435897435896,14360.562886487956,0.58591435884163,0.5480943738656987,"val",862.0,"2022-08-08 18:16:02.451875"
1.0,0.5882352941176471,0.6514387485449873,0.6506982600732603,13642.756602255346,0.5878109523945839,0.5771324863883848,"val",863.0,"2022-08-08 18:16:02.487372"
1.0,0.5401069518716578,0.6184977379609886,0.6045673076923078,15048.585720197512,0.538510101010101,0.5099818511796733,"val",864.0,"2022-08-08 18:16:02.538088"
1.0,0.5721925133689839,0.6158245656333126,0.6162717490842491,14050.744070249299,0.5715922107674685,0.5571687840290381,"val",865.0,"2022-08-08 18:16:02.589411"
1.0,0.5828877005347594,0.6158697502527113,0.6090888278388277,14192.97074693548,0.5814393939393939,0.5535390199637024,"val",866.0,"2022-08-08 18:16:02.635251"
1.0,0.5721925133689839,0.6286984777881619,0.6236836080586079,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",867.0,"2022-08-08 18:16:02.680224"
1.0,0.5668449197860963,0.6278345429221479,0.6073145604395602,14788.37037311897,0.5644034164437925,0.5263157894736842,"val",868.0,"2022-08-08 18:16:02.743104"
1.0,0.5828877005347594,0.6555712561474898,0.6375057234432235,14937.79480609667,0.5785367545076283,0.5245009074410163,"val",869.0,"2022-08-08 18:16:02.805428"
1.0,0.5775401069518716,0.6244388143082276,0.6321829212454212,14949.503284600758,0.5735892625198442,0.5226860254083484,"val",870.0,"2022-08-08 18:16:02.860133"
1.0,0.5882352941176471,0.6460135886499947,0.6320398351648351,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",871.0,"2022-08-08 18:16:02.916371"
1.0,0.5668449197860963,0.6453390287335794,0.6298076923076921,14788.37037311897,0.5644034164437925,0.5263157894736842,"val",872.0,"2022-08-08 18:16:03.045464"
1.0,0.6310160427807486,0.6566206214181798,0.6466632326007324,13504.947913225924,0.6289362436373048,0.5916515426497277,"val",873.0,"2022-08-08 18:16:03.174461"
1.0,0.5775401069518716,0.6403538197907528,0.6253720238095237,14760.76243388067,0.574424567165039,0.52994555353902,"val",874.0,"2022-08-08 18:16:03.287193"
1.0,0.5828877005347594,0.6323982692900211,0.6142399267399266,14937.79480609667,0.5785367545076283,0.5245009074410163,"val",875.0,"2022-08-08 18:16:03.399843"
1.0,0.5935828877005348,0.6532914160282631,0.6334993131868131,14533.980453802069,0.5901960784313726,0.542649727767695,"val",876.0,"2022-08-08 18:16:03.640400"
1.0,0.5935828877005348,0.6485977347220393,0.630179716117216,14916.037875172839,0.5883920296570899,0.5281306715063521,"val",877.0,"2022-08-08 18:16:03.878996"
1.0,0.5989304812834224,0.6553213978713437,0.6346726190476191,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",878.0,"2022-08-08 18:16:04.088175"
1.0,0.5721925133689839,0.6433738379873796,0.6207646520146519,15343.845361803855,0.566728452270621,0.5063520871143375,"val",879.0,"2022-08-08 18:16:04.294390"
1.0,0.5775401069518716,0.644620617862941,0.6455757783882784,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",880.0,"2022-08-08 18:16:04.335303"
1.0,0.5935828877005348,0.6458054491132488,0.6467777014652014,14346.444390247985,0.5909509555606723,0.5499092558983666,"val",881.0,"2022-08-08 18:16:04.375008"
1.0,0.5561497326203209,0.6370223359299044,0.6159855769230766,14459.511348806125,0.5553359117604928,0.5372050816696915,"val",882.0,"2022-08-08 18:16:04.411097"
1.0,0.5989304812834224,0.624622047572589,0.6223099816849815,14146.659143172448,0.5966698300405487,0.558983666061706,"val",883.0,"2022-08-08 18:16:04.446966"
1.0,0.5775401069518716,0.6402398971691772,0.6272035256410254,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",884.0,"2022-08-08 18:16:04.498941"
1.0,0.6042780748663101,0.6257309783010813,0.6260016025641024,13585.616357410825,0.6033593212565925,0.5825771324863884,"val",885.0,"2022-08-08 18:16:04.550534"
1.0,0.6149732620320856,0.6382716023790478,0.6453182234432236,13371.712614095317,0.6140793396010089,0.5934664246823956,"val",886.0,"2022-08-08 18:16:04.597357"
1.0,0.5775401069518716,0.6523587283562375,0.6376201923076922,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",887.0,"2022-08-08 18:16:04.643330"
1.0,0.5882352941176471,0.6591930989521066,0.6525297619047619,14735.59954128525,0.5843844710636455,0.5335753176043557,"val",888.0,"2022-08-08 18:16:04.706200"
1.0,0.5828877005347594,0.6421636092123157,0.6332989926739925,14560.348133563492,0.5801865070227953,0.5390199637023594,"val",889.0,"2022-08-08 18:16:04.768986"
1.0,0.5989304812834224,0.653245476269017,0.6423420329670328,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",890.0,"2022-08-08 18:16:04.824031"
1.0,0.6096256684491979,0.6423731509499291,0.6286343864468864,14692.051980742252,0.6041467304625199,0.5408348457350273,"val",891.0,"2022-08-08 18:16:04.879751"
1.0,0.5882352941176471,0.6446142331003435,0.6275755494505493,14546.858690565163,0.5851986287557975,0.5408348457350273,"val",892.0,"2022-08-08 18:16:05.007634"
1.0,0.5614973262032086,0.6430031625769969,0.6266884157509155,14620.778233566496,0.5599747474747474,0.5317604355716878,"val",893.0,"2022-08-08 18:16:05.136424"
1.0,0.5775401069518716,0.6314021055380148,0.6222527472527472,14949.503284600758,0.5735892625198442,0.5226860254083484,"val",894.0,"2022-08-08 18:16:05.249700"
1.0,0.5989304812834224,0.6509854970601878,0.6402243589743589,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",895.0,"2022-08-08 18:16:05.361193"
1.0,0.5935828877005348,0.6461067377406594,0.6295215201465201,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",896.0,"2022-08-08 18:16:05.609394"
1.0,0.5828877005347594,0.6401387428710861,0.6181032509157508,14937.79480609667,0.5785367545076283,0.5245009074410163,"val",897.0,"2022-08-08 18:16:05.846148"
1.0,0.5935828877005348,0.6422680991460608,0.6252861721611721,14161.424761362416,0.5916091954022988,0.5571687840290381,"val",898.0,"2022-08-08 18:16:06.049792"
1.0,0.5721925133689839,0.6588336449232971,0.6398809523809523,14589.232247993432,0.5701149425287356,0.5353901996370236,"val",899.0,"2022-08-08 18:16:06.254637"
1.0,0.5989304812834224,0.6165939262365585,0.6390224358974361,13781.980873613977,0.5977802632711005,0.573502722323049,"val",900.0,"2022-08-08 18:16:06.297842"
1.0,0.5721925133689839,0.6153896636747349,0.61996336996337,13217.864160456107,0.5720823798627002,0.5934664246823956,"val",901.0,"2022-08-08 18:16:06.339348"
1.0,0.5721925133689839,0.6319201181863432,0.6362751831501833,13540.352351472722,0.5721802791123314,0.5789473684210527,"val",902.0,"2022-08-08 18:16:06.377477"
1.0,0.5668449197860963,0.6111171860596529,0.6272321428571428,13093.251606086053,0.5663985343371597,0.5989110707803993,"val",903.0,"2022-08-08 18:16:06.416006"
1.0,0.6042780748663101,0.6371239357298895,0.6446314102564101,14320.07671048656,0.6009803921568627,0.5535390199637024,"val",904.0,"2022-08-08 18:16:06.470062"
1.0,0.5668449197860963,0.6274890103676806,0.6323260073260073,14974.666177196179,0.5636505055742805,0.5190562613430127,"val",905.0,"2022-08-08 18:16:06.524288"
1.0,0.5668449197860963,0.6292456595721967,0.617330586080586,15163.407027916266,0.5627940539760428,0.5117967332123412,"val",906.0,"2022-08-08 18:16:06.576154"
1.0,0.5294117647058824,0.6091426099637167,0.6015911172161172,15444.847221255464,0.5271264367816092,0.49183303085299457,"val",907.0,"2022-08-08 18:16:06.625069"
1.0,0.5668449197860963,0.6259996240878544,0.6249427655677654,14245.607605490617,0.5660507090674689,0.5480943738656987,"val",908.0,"2022-08-08 18:16:06.692713"
1.0,0.6256684491978609,0.6416181693712999,0.6460050366300367,13337.355773673447,0.6243686868686869,0.5970961887477314,"val",909.0,"2022-08-08 18:16:06.760475"
1.0,0.6203208556149733,0.6213227642198103,0.636675824175824,13535.144561966157,0.6187508973438622,0.588021778584392,"val",910.0,"2022-08-08 18:16:06.822187"
1.0,0.5828877005347594,0.6270157321302052,0.6317250457875456,13663.376273779184,0.5825892857142857,0.5753176043557169,"val",911.0,"2022-08-08 18:16:06.882842"
1.0,0.5828877005347594,0.6407432476653547,0.6244276556776557,13663.376273779184,0.5825892857142857,0.5753176043557169,"val",912.0,"2022-08-08 18:16:07.028664"
1.0,0.5775401069518716,0.6584233983502723,0.6405677655677655,14209.788360244993,0.5763285439788924,0.5517241379310345,"val",913.0,"2022-08-08 18:16:07.172369"
1.0,0.5668449197860963,0.6331886142683559,0.6164148351648352,14604.663278543696,0.56505384063173,0.5335753176043557,"val",914.0,"2022-08-08 18:16:07.300807"
1.0,0.5828877005347594,0.6353995488294653,0.6160714285714284,14560.348133563492,0.5801865070227953,0.5390199637023594,"val",915.0,"2022-08-08 18:16:07.428169"
1.0,0.5989304812834224,0.649057708357497,0.630151098901099,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",916.0,"2022-08-08 18:16:07.702061"
1.0,0.5882352941176471,0.6370365362891923,0.61893315018315,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",917.0,"2022-08-08 18:16:07.973859"
1.0,0.5775401069518716,0.6311830949941992,0.6135531135531134,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",918.0,"2022-08-08 18:16:08.210912"
1.0,0.5989304812834224,0.6519252546254755,0.6394230769230769,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",919.0,"2022-08-08 18:16:08.449874"
1.0,0.5775401069518716,0.617184963741282,0.6147264194139193,13684.815662215638,0.5773467227419677,0.573502722323049,"val",920.0,"2022-08-08 18:16:08.493478"
1.0,0.5775401069518716,0.6053824604394711,0.6079155219780218,13856.660345570854,0.5771047433658718,0.5662431941923775,"val",921.0,"2022-08-08 18:16:08.535958"
1.0,0.5775401069518716,0.625713245861925,0.625143086080586,14949.503284600758,0.5735892625198442,0.5226860254083484,"val",922.0,"2022-08-08 18:16:08.574859"
1.0,0.5454545454545454,0.6112552125084587,0.6059409340659339,14673.415092121633,0.5446211144535167,0.5263157894736842,"val",923.0,"2022-08-08 18:16:08.614321"
1.0,0.5828877005347594,0.6148602213949717,0.610720009157509,14747.884197117577,0.5794117647058823,0.5317604355716878,"val",924.0,"2022-08-08 18:16:08.670374"
1.0,0.6149732620320856,0.644145079690968,0.6350732600732598,13733.6172747314,0.613103448275862,0.5789473684210527,"val",925.0,"2022-08-08 18:16:08.727167"
1.0,0.5721925133689839,0.6329441876948818,0.6371050824175825,14774.251876879,0.5694220584849182,0.5281306715063521,"val",926.0,"2022-08-08 18:16:08.778180"
1.0,0.5775401069518716,0.6304805089364159,0.6281192765567766,14031.703862175109,0.5767655063744449,0.558983666061706,"val",927.0,"2022-08-08 18:16:08.828924"
1.0,0.5935828877005348,0.6590632912449028,0.6540178571428572,13622.936583618282,0.593012600229095,0.5789473684210527,"val",928.0,"2022-08-08 18:16:08.898741"
1.0,0.5668449197860963,0.6362711575544832,0.6229109432234432,15354.45280965126,0.5618328560270762,0.5045372050816697,"val",929.0,"2022-08-08 18:16:08.967252"
1.0,0.5668449197860963,0.6202824128199083,0.6073717948717949,14604.663278543696,0.56505384063173,0.5335753176043557,"val",930.0,"2022-08-08 18:16:09.030546"
1.0,0.5454545454545454,0.6178631740685541,0.5988438644688643,15591.214514547282,0.5412036368884399,0.4900181488203267,"val",931.0,"2022-08-08 18:16:09.091967"
1.0,0.5882352941176471,0.6529293496126869,0.6387076465201464,14176.85579191268,0.5865326633165829,0.5553539019963702,"val",932.0,"2022-08-08 18:16:09.237005"
1.0,0.6042780748663101,0.6585451325324572,0.6395661630036631,13947.521018046908,0.6023563218390804,0.5680580762250453,"val",933.0,"2022-08-08 18:16:09.380941"
1.0,0.5989304812834224,0.6367751289832884,0.6175022893772895,14332.954947249655,0.5959726903465561,0.5517241379310345,"val",934.0,"2022-08-08 18:16:09.510309"
1.0,0.5775401069518716,0.6458659904028448,0.6309237637362637,14574.466629803464,0.5751588876427113,0.5372050816696915,"val",935.0,"2022-08-08 18:16:09.636770"
1.0,0.6096256684491979,0.6459850176304318,0.6311240842490842,14307.792054654234,0.6059748881512483,0.5553539019963702,"val",936.0,"2022-08-08 18:16:09.909891"
1.0,0.5882352941176471,0.6563619908215658,0.6376774267399268,14360.562886487956,0.58591435884163,0.5480943738656987,"val",937.0,"2022-08-08 18:16:10.181420"
1.0,0.5721925133689839,0.6521587344688872,0.6332703754578753,14774.251876879,0.5694220584849182,0.5281306715063521,"val",938.0,"2022-08-08 18:16:10.431751"
1.0,0.5935828877005348,0.6378028399291196,0.6287488553113554,14723.891062781162,0.5893435043920481,0.5353901996370236,"val",939.0,"2022-08-08 18:16:10.707566"
1.0,0.6042780748663101,0.6543194924847102,0.6549336080586081,14132.540646932477,0.6017154040985494,0.5607985480943739,"val",940.0,"2022-08-08 18:16:10.757342"
1.0,0.6149732620320856,0.6288855070340544,0.6346440018315018,13551.259516988956,0.6136363636363636,0.5862068965517241,"val",941.0,"2022-08-08 18:16:10.806699"
1.0,0.5989304812834224,0.6198809043981668,0.624055631868132,13962.952048597173,0.5972720746590093,0.5662431941923775,"val",942.0,"2022-08-08 18:16:10.850379"
