"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
12.0,0.673842191696167,0.0007760607597805864,"train",1320.0,"2022-08-11 10:37:49.459984","","","","","","","","","","","","",""
12.0,0.7092013359069824,0.00079418250642647,"train",1340.0,"2022-08-11 10:37:54.196607","","","","","","","","","","","","",""
12.0,0.6726312041282654,0.0008123984895867119,"train",1360.0,"2022-08-11 10:37:58.942934","","","","","","","","","","","","",""
12.0,0.7210056781768799,0.0008307017259879339,"train",1380.0,"2022-08-11 10:38:03.586074","","","","","","","","","","","","",""
12.0,"","","train",1391.0,"2022-08-11 10:38:15.719501",0.9202357563850687,0.8717016110636019,0.8737797954268691,29775.410710235377,0.8158800043763847,0.7639320736665869,-22467.077378149203,0.6675834970530452,0.7439814712589576,0.742283706490412,15158.74404606303,0.6535050055875128,0.5421494206951658
12.0,"","","val",1391.0,"2022-08-11 10:38:19.157125",0.9253499222395023,0.865779837019341,0.8523101433882121,27734.436342766647,0.8373181530676788,0.7892756349952963,-21487.00234208721,0.6220839813374806,0.6713532891042324,0.6677747625508822,15239.568341407768,0.6093706639866198,0.5162666666666667
13.0,0.8219423294067383,0.0008490851989073848,"train",1400.0,"2022-08-11 10:38:23.016223","","","","","","","","","","","","",""
13.0,0.6742604970932007,0.000867541860862867,"train",1420.0,"2022-08-11 10:38:27.629466","","","","","","","","","","","","",""
13.0,0.8131082057952881,0.0008860646363144581,"train",1440.0,"2022-08-11 10:38:32.366990","","","","","","","","","","","","",""
13.0,0.6761728525161743,0.0009046464243769887,"train",1460.0,"2022-08-11 10:38:37.006560","","","","","","","","","","","","",""
13.0,0.7390693426132202,0.0009232801015422311,"train",1480.0,"2022-08-11 10:38:41.754965","","","","","","","","","","","","",""
13.0,"","","train",1498.0,"2022-08-11 10:38:55.613051",0.9166994106090374,0.8696554739531186,0.8770060117396019,30553.632738323988,0.8053186115320776,0.7531690983018416,-22211.96040036989,0.6974459724950884,0.7739379409313749,0.7757899823514578,13870.288062415797,0.6889337793168782,0.5970169130376881
13.0,"","","val",1498.0,"2022-08-11 10:38:59.059675",0.9175738724727839,0.869123825714595,0.8633563462559746,30340.476277485206,0.8098195800059154,0.7544684854186265,-22434.607695517727,0.6298600311041991,0.6887211394329087,0.6877786392711767,14528.739113550248,0.6212404712404712,0.5445333333333333
14.0,0.655868649482727,0.0009419585244097709,"train",1500.0,"2022-08-11 10:39:01.305619","","","","","","","","","","","","",""
14.0,0.8691842555999756,0.0009606745324254944,"train",1520.0,"2022-08-11 10:39:05.948512","","","","","","","","","","","","",""
14.0,0.695027232170105,0.0009794209506266583,"train",1540.0,"2022-08-11 10:39:10.697981","","","","","","","","","","","","",""
14.0,0.7735183238983154,0.0009981905923924805,"train",1560.0,"2022-08-11 10:39:15.338882","","","","","","","","","","","","",""
14.0,0.8127402663230896,0.0010169762621991996,"train",1580.0,"2022-08-11 10:39:20.096932","","","","","","","","","","","","",""
14.0,0.7781180143356323,0.0010357707583785515,"train",1600.0,"2022-08-11 10:39:24.797540","","","","","","","","","","","","",""
14.0,"","","train",1605.0,"2022-08-11 10:39:35.563186",0.9139489194499018,0.8423346160829893,0.8371690796040401,31524.57288174747,0.7945935487437463,0.7409710595551303,-22727.914231262275,0.6722986247544205,0.7394582460181551,0.7344929504703802,13931.255580777082,0.6655697193377854,0.587428419230257
14.0,"","","val",1605.0,"2022-08-11 10:39:39.102599",0.9191290824261276,0.8396963196157449,0.8226234731810939,30003.55939758434,0.8144094138543517,0.7591721542803387,-22228.39280063832,0.6065318818040435,0.674798939363183,0.6581314208179881,14453.2262036923,0.6006554318608619,0.5408
15.0,0.75039142370224,0.0010545668758785954,"train",1620.0,"2022-08-11 10:39:44.198270","","","","","","","","","","","","",""
15.0,0.5852908492088318,0.0010733574090258415,"train",1640.0,"2022-08-11 10:39:49.018851","","","","","","","","","","","","",""
15.0,0.791998028755188,0.0010921351542876167,"train",1660.0,"2022-08-11 10:39:53.702857","","","","","","","","","","","","",""
15.0,0.7358359098434448,0.0011108929130336069,"train",1680.0,"2022-08-11 10:39:58.428865","","","","","","","","","","","","",""
15.0,0.7780815362930298,0.0011296234942955218,"train",1700.0,"2022-08-11 10:40:03.219092","","","","","","","","","","","","",""
15.0,"","","train",1712.0,"2022-08-11 10:40:15.721546",0.9206286836935167,0.8963386512065152,0.9089963187824516,30119.38320058394,0.8145016958937721,0.7603444152116718,-23604.668958485483,0.6719056974459725,0.7906900100019034,0.7885802316556507,17089.954716387023,0.6384665807750288,0.4770275669196964
15.0,"","","val",1712.0,"2022-08-11 10:40:19.236512",0.9222395023328149,0.8868231154295563,0.8947070277925304,29010.939752436483,0.8252793356810573,0.7723424270931326,-22906.032156460773,0.6516329704510109,0.6889746957099032,0.6833204109323516,16801.124560485066,0.6194462058761361,0.4709333333333333
16.0,0.8432039022445679,0.001148319717523823,"train",1720.0,"2022-08-11 10:40:22.656941","","","","","","","","","","","","",""
16.0,0.8284751176834106,0.0011669744153404572,"train",1740.0,"2022-08-11 10:40:27.445979","","","","","","","","","","","","",""
16.0,0.7469174265861511,0.0011855804362865385,"train",1760.0,"2022-08-11 10:40:32.094265","","","","","","","","","","","","",""
16.0,0.7086016535758972,0.0012041306475639305,"train",1780.0,"2022-08-11 10:40:36.845437","","","","","","","","","","","","",""
16.0,0.7414695620536804,0.0012226179377696732,"train",1800.0,"2022-08-11 10:40:41.487971","","","","","","","","","","","","",""
16.0,"","","train",1819.0,"2022-08-11 10:40:55.714236",0.9284872298624754,0.8908429471437207,0.9009785674386224,27228.156043515275,0.8435908691834944,0.7986127720640995,-19529.515007115137,0.7233791748526522,0.8012524609806012,0.801727035885369,11830.873970714996,0.7215009798947484,0.6798508456518844
16.0,"","","val",1819.0,"2022-08-11 10:40:59.082835",0.9253499222395023,0.8918219602837975,0.8986457780138076,26226.26952169929,0.844966847498493,0.8080903104421449,-19708.740348369283,0.6127527216174183,0.6918122887265228,0.6861116495444854,13191.211175039278,0.6115350367460628,0.592
17.0,0.7234757542610168,0.0012410352196222084,"train",1820.0,"2022-08-11 10:41:00.892727","","","","","","","","","","","","",""
